"date","geography","geography code","Religion (detailed): Total: All Usual Residents","Religion (detailed): Christian","Religion (detailed): Buddhist","Religion (detailed): Hindu","Religion (detailed): Jewish","Religion (detailed): Muslim","Religion (detailed): Sikh","Religion (detailed): No religion","Religion (detailed): No religion: Agnostic","Religion (detailed): No religion: Atheist","Religion (detailed): No religion: Free Thinker","Religion (detailed): No religion: Humanist","Religion (detailed): No religion: No religion","Religion (detailed): No religion: Realist","Religion (detailed): Other religion","Religion (detailed): Other religion: Alevi","Religion (detailed): Other religion: Animism","Religion (detailed): Other religion: Baha'i","Religion (detailed): Other religion: Believe in God","Religion (detailed): Other religion: Brahma Kumari","Religion (detailed): Other religion: Chinese Religion","Religion (detailed): Other religion: Church of All Religion","Religion (detailed): Other religion: Confucianist","Religion (detailed): Other religion: Deist","Religion (detailed): Other religion: Druid","Religion (detailed): Other religion: Druze","Religion (detailed): Other religion: Eckankar","Religion (detailed): Other religion: Heathen","Religion (detailed): Other religion: Jain","Religion (detailed): Other religion: Mixed Religion","Religion (detailed): Other religion: Mysticism","Religion (detailed): Other religion: Native American Church","Religion (detailed): Other religion: New Age","Religion (detailed): Other religion: Occult","Religion (detailed): Other religion: Other religions","Religion (detailed): Other religion: Own Belief System","Religion (detailed): Other religion: Pagan","Religion (detailed): Other religion: Pantheism","Religion (detailed): Other religion: Rastafarian","Religion (detailed): Other religion: Ravidassia","Religion (detailed): Other religion: Reconstructionist","Religion (detailed): Other religion: Satanism","Religion (detailed): Other religion: Scientology","Religion (detailed): Other religion: Shamanism","Religion (detailed): Other religion: Shintoism","Religion (detailed): Other religion: Spiritual","Religion (detailed): Other religion: Spiritualist","Religion (detailed): Other religion: Taoist","Religion (detailed): Other religion: Theism","Religion (detailed): Other religion: Thelemite","Religion (detailed): Other religion: Traditional African Religion","Religion (detailed): Other religion: Unification Church","Religion (detailed): Other religion: Universalist","Religion (detailed): Other religion: Valmiki","Religion (detailed): Other religion: Vodun","Religion (detailed): Other religion: Wicca","Religion (detailed): Other religion: Witchcraft","Religion (detailed): Other religion: Yazidi","Religion (detailed): Other religion: Zoroastrian","Religion (detailed): Religion not stated"
2021,"Barking and Dagenham 011","E02000012",11510,3052,41,417,10,5914,436,1022,1,1,0,0,1020,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,2,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,586
2021,"Barking and Dagenham 012","E02000013",9399,4642,51,107,9,1725,54,2281,2,2,0,0,2277,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7,0,5,0,1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,506
2021,"Barking and Dagenham 013","E02000014",9870,5082,42,138,21,1412,18,2527,5,0,0,1,2521,0,42,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,7,0,9,0,0,1,0,0,0,5,0,2,8,2,0,0,0,0,0,1,0,1,0,0,0,588
2021,"Barking and Dagenham 014","E02000015",8229,4291,29,121,6,1322,48,1866,2,3,0,0,1861,0,69,4,0,0,2,0,0,0,0,0,0,0,0,3,0,29,0,0,0,0,11,0,3,0,9,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,477
2021,"Barking and Dagenham 015","E02000016",10570,3997,33,920,5,3587,189,1212,6,1,0,0,1205,0,55,2,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,20,0,10,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,572
2021,"Barking and Dagenham 016","E02000017",9133,3141,38,427,5,3830,412,722,2,0,0,2,718,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,540
2021,"Barking and Dagenham 017","E02000018",9550,4710,29,125,15,1915,101,2071,2,0,0,0,2069,0,38,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,2,0,3,0,0,0,0,0,2,4,4,1,0,0,0,0,0,0,0,2,0,0,0,546
2021,"Barking and Dagenham 018","E02000019",9663,4870,39,141,5,1710,42,2307,0,0,0,0,2307,0,34,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,14,0,3,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,515
2021,"Barking and Dagenham 019","E02000020",14058,6018,117,456,12,4254,386,2083,9,1,0,0,2073,0,35,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,1,4,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,697
2021,"Barking and Dagenham 020","E02000021",8759,4863,33,133,9,1704,155,1372,0,1,0,0,1371,0,32,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,4,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,458
2021,"Barking and Dagenham 021","E02000022",7742,3218,33,207,17,2745,76,989,4,1,0,0,984,0,33,13,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,12,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,424
2021,"Barking and Dagenham 022","E02000023",8017,3744,6,110,6,2275,66,1334,2,1,0,0,1331,0,31,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,13,0,2,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,445
2021,"Barnet 001","E02000024",10840,4874,84,375,452,605,34,3529,1,2,0,3,3523,0,104,6,0,4,1,2,0,0,0,1,0,0,0,2,28,7,0,0,1,0,10,0,7,0,0,0,1,0,0,4,5,7,3,2,0,0,4,0,2,0,0,1,0,0,6,783
2021,"Barnet 002","E02000025",8580,3888,71,294,376,468,17,2792,7,10,0,0,2775,0,74,8,0,0,6,0,0,0,0,1,1,0,0,0,23,6,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1,6,4,0,0,0,0,0,0,0,0,2,1,0,3,600
2021,"Barnet 003","E02000026",6453,3154,29,290,427,462,19,1498,5,2,0,0,1491,0,103,32,0,3,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,471
2021,"Barnet 004","E02000027",9645,4640,119,452,209,850,12,2544,3,4,0,0,2537,0,143,33,0,2,2,0,0,0,0,1,0,0,0,0,34,6,0,0,0,0,16,0,1,0,1,0,0,1,0,0,0,3,4,0,0,0,28,0,0,0,0,1,0,0,10,676
2021,"Barnet 005","E02000028",6530,2929,47,355,510,539,31,1544,3,3,0,0,1538,0,115,3,1,1,3,0,0,0,0,0,0,0,1,0,78,8,0,0,0,0,10,0,2,0,0,0,0,1,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,460
2021,"Barnet 006","E02000029",9674,4630,79,298,353,900,28,2604,4,1,0,0,2599,0,105,30,0,1,1,0,0,0,0,1,1,0,0,0,30,6,0,0,0,0,15,0,2,0,1,0,0,1,0,0,2,6,2,2,0,0,0,2,0,0,0,0,0,0,2,677
2021,"Barnet 007","E02000030",9458,3645,74,622,1572,791,82,1843,4,4,0,1,1834,0,150,7,0,5,1,1,0,0,0,0,0,0,0,0,79,6,0,0,0,0,23,0,1,0,1,0,0,1,0,0,1,12,1,0,0,0,0,0,0,0,0,1,0,0,10,679
2021,"Barnet 008","E02000031",8333,3409,77,572,925,620,36,1917,4,5,0,2,1906,0,127,8,0,5,1,0,0,0,0,0,1,0,0,0,74,3,0,0,0,0,20,0,1,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,7,650
2021,"Barnet 009","E02000032",7939,3454,57,601,390,1011,56,1574,6,0,0,1,1567,0,196,23,0,0,1,0,0,0,0,0,0,0,0,0,104,12,0,0,0,0,26,1,4,0,1,0,0,0,0,0,0,3,1,7,1,0,8,0,0,0,0,1,0,0,3,600
2021,"Barnet 010","E02000033",8888,4189,85,468,251,873,34,2153,7,1,0,1,2144,0,179,37,0,2,0,0,0,0,0,0,0,0,0,0,81,1,0,0,1,0,20,0,8,0,0,0,0,0,0,0,0,4,3,1,0,0,14,0,2,0,0,2,0,0,3,656
2021,"Barnet 011","E02000034",9087,4102,75,542,583,892,19,2038,7,3,0,5,2023,0,135,10,0,0,2,1,0,0,0,1,0,0,0,0,64,3,0,0,0,0,23,2,1,0,2,0,0,0,0,0,1,2,4,2,0,0,7,0,0,0,0,1,0,0,9,701
2021,"Barnet 012","E02000035",8526,3115,125,540,1008,783,43,1923,7,3,0,1,1912,0,215,4,0,5,0,0,0,0,0,0,0,0,0,0,131,8,0,0,0,1,24,0,6,0,0,0,0,0,0,0,10,5,5,3,0,0,0,0,0,0,0,1,0,0,12,774
2021,"Barnet 013","E02000036",11242,3870,138,797,2388,1475,30,1422,7,0,0,1,1414,0,188,2,0,2,4,0,0,0,3,2,0,0,0,0,127,3,0,0,1,0,25,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,10,934
2021,"Barnet 014","E02000037",10834,2375,57,1115,3960,1156,43,990,1,4,0,0,985,0,315,6,0,0,1,0,0,0,0,0,0,1,1,0,264,8,0,0,0,0,16,0,2,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,9,823
2021,"Barnet 015","E02000038",10721,4538,96,740,586,1193,102,2508,8,0,0,1,2499,0,146,15,0,1,4,0,0,0,0,1,0,0,0,0,73,7,0,0,0,0,15,0,6,1,3,0,0,0,1,0,0,11,3,0,0,0,1,0,0,0,0,1,0,0,3,812
2021,"Barnet 016","E02000039",7166,2172,46,348,2132,845,37,1039,3,0,0,1,1035,0,46,2,0,1,1,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,501
2021,"Barnet 017","E02000040",9137,3022,66,420,1485,1217,33,2021,1,3,0,0,2017,0,81,3,0,3,1,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,15,0,3,0,0,2,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,8,792
2021,"Barnet 018","E02000041",9456,3232,125,751,2028,1372,14,1025,0,1,0,0,1024,0,237,8,0,1,0,1,0,0,0,0,0,3,0,0,191,8,0,0,0,0,13,0,3,0,0,0,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,672
2021,"Barnet 019","E02000042",11559,4142,141,923,656,1663,59,2747,9,2,0,0,2736,0,303,17,0,2,1,2,0,0,0,0,0,0,2,0,195,4,1,0,0,0,32,2,5,0,0,0,0,0,0,1,4,10,20,0,0,0,0,0,0,0,0,2,0,0,3,925
2021,"Barnet 020","E02000043",7572,2240,165,616,1260,463,149,1801,9,5,0,1,1786,0,243,6,0,10,1,0,0,0,0,1,0,0,5,0,139,25,0,0,0,0,20,0,4,0,0,0,0,0,0,0,1,10,2,0,0,0,1,0,0,0,0,1,0,0,17,635
2021,"Barnet 021","E02000044",8847,3932,100,470,727,1459,30,1421,0,0,0,1,1420,0,99,5,0,7,3,0,0,0,0,0,0,0,0,3,21,1,0,0,0,0,30,0,6,0,2,0,0,0,0,3,0,8,6,1,0,0,0,0,1,0,0,1,0,0,1,609
2021,"Barnet 022","E02000045",10519,4162,85,461,308,1362,44,3189,7,0,0,3,3179,0,115,40,0,1,1,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,21,0,8,1,0,0,0,3,0,0,1,9,1,1,0,0,3,0,1,0,0,0,0,0,4,793
2021,"Barnet 023","E02000046",6961,2424,96,510,796,507,37,1894,8,0,0,1,1885,0,120,1,0,4,3,0,0,0,0,0,0,0,0,0,52,7,0,0,0,0,18,0,3,1,0,0,0,1,0,0,2,10,4,1,0,0,0,0,0,0,0,1,0,0,12,577
2021,"Barnet 024","E02000047",12398,5876,324,851,110,2366,20,1786,1,1,0,2,1782,0,107,9,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,0,0,28,0,6,0,0,0,0,0,0,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,8,958
2021,"Barnet 025","E02000048",10284,3070,69,585,2797,1202,61,1580,9,1,0,0,1570,0,106,8,0,4,0,0,0,0,0,0,1,0,0,0,44,6,0,0,0,0,23,0,3,0,0,1,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,6,814
2021,"Barnet 026","E02000049",10528,4406,155,426,148,2825,34,1759,6,0,0,0,1753,0,57,5,0,0,1,1,0,0,0,0,0,0,0,0,21,2,0,0,0,0,15,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,718
2021,"Barnet 027","E02000050",10375,3951,64,772,730,1194,64,2713,18,4,0,3,2688,0,128,15,0,1,2,0,0,0,0,0,0,1,0,0,51,10,0,0,0,0,24,0,9,0,1,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,2,0,0,5,759
2021,"Barnet 028","E02000051",9159,2327,91,466,3010,734,36,1638,2,5,0,0,1631,0,86,10,0,2,1,0,0,0,0,0,0,3,0,0,35,1,0,0,0,0,15,0,0,2,0,0,0,1,2,0,2,6,3,0,0,0,0,0,0,0,0,1,0,0,2,771
2021,"Barnet 029","E02000052",9849,3394,100,370,764,827,15,3566,13,3,0,1,3549,0,109,16,0,2,1,0,0,0,0,0,2,0,1,0,20,8,0,0,0,0,32,0,5,0,0,0,0,1,1,0,0,9,1,3,0,0,0,0,0,0,0,2,0,0,5,704
2021,"Barnet 031","E02000054",7634,2678,81,394,1447,1083,20,1247,3,5,0,0,1239,0,58,0,0,1,1,0,0,1,0,0,0,0,0,0,28,2,0,0,0,0,12,0,4,0,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,626
2021,"Barnet 032","E02000055",11725,3949,123,565,2996,1215,20,1721,8,3,1,1,1708,0,106,10,1,1,7,0,0,0,0,0,1,0,0,0,36,0,0,0,0,2,29,0,1,0,1,0,0,1,0,0,1,6,5,0,0,0,0,0,0,0,0,2,0,0,2,1030
2021,"Barnet 033","E02000056",9128,1790,66,268,3918,561,36,1606,9,3,0,2,1592,0,93,3,0,6,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0,0,15,2,2,0,1,0,0,0,0,0,2,6,3,1,1,0,0,0,0,0,0,2,0,0,7,790
2021,"Barnet 034","E02000057",8009,1760,41,348,3516,542,7,914,0,0,0,1,913,0,48,0,0,4,0,0,0,0,0,0,0,2,0,0,19,1,0,0,0,0,10,0,1,0,0,0,0,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,833
2021,"Barnet 035","E02000058",10229,2451,66,330,3794,729,12,1788,7,1,0,1,1779,0,77,0,0,4,0,0,0,0,0,0,1,0,0,0,14,7,0,0,0,0,29,0,3,0,0,0,0,0,0,0,0,9,1,2,2,0,1,0,0,0,0,0,0,0,4,982
2021,"Barnet 036","E02000059",11628,5046,130,1210,278,2272,31,1767,11,2,0,0,1754,0,140,0,0,2,0,0,0,0,0,0,1,2,1,1,55,6,0,0,1,0,34,2,6,0,0,0,0,1,0,0,2,15,4,1,0,0,0,0,0,0,0,2,1,0,3,754
2021,"Barnet 037","E02000060",11562,1696,56,336,6133,679,36,1033,1,1,0,0,1031,0,72,1,0,4,1,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,19,1,7,0,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1521
2021,"Barnet 038","E02000061",8347,2274,153,330,2150,674,28,1790,7,3,0,1,1779,0,77,0,0,8,0,0,0,0,0,1,0,0,0,0,15,11,0,0,0,0,24,0,1,0,1,1,0,0,0,0,4,3,2,1,2,0,0,0,0,0,0,0,0,0,3,871
2021,"Barnet 039","E02000062",6957,2796,104,266,144,1886,4,1184,1,1,0,0,1182,0,66,18,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,11,2,4,0,1,0,0,0,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,3,507
2021,"Barnet 040","E02000063",7585,3055,103,249,257,1834,21,1322,3,1,0,0,1318,0,60,5,0,1,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,17,2,2,0,0,0,0,0,0,0,0,6,1,2,0,0,1,0,0,0,0,1,0,0,5,684
2021,"Barnet 041","E02000064",6675,2379,77,208,770,1252,4,1423,3,1,0,1,1418,0,70,8,0,0,3,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,14,0,4,1,6,0,0,0,1,0,0,7,3,1,0,0,0,0,0,0,0,1,0,0,5,492
2021,"Bexley 001","E02000065",8060,5128,88,107,9,687,65,1518,4,1,0,0,1513,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,6,0,2,0,0,0,1,2,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,432
2021,"Bexley 002","E02000066",9431,5214,153,144,11,623,133,2549,3,2,0,0,2544,0,53,2,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,13,0,1,0,0,0,0,0,0,2,10,3,0,0,3,0,0,0,0,2,0,0,0,551
2021,"Bexley 003","E02000067",10229,5169,70,285,9,546,433,3105,1,1,0,4,3099,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,1,0,2,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,582
2021,"Bexley 004","E02000068",8174,4088,53,166,1,511,425,2509,0,0,0,2,2507,0,47,0,0,3,2,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,2,0,7,0,1,16,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,1,374
2021,"Bexley 005","E02000069",7214,3620,51,218,9,315,397,2186,8,0,0,1,2177,0,42,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,3,1,0,13,0,1,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,1,376
2021,"Bexley 006","E02000070",8107,4136,81,264,11,260,408,2482,5,2,0,2,2473,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,1,6,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,438
2021,"Bexley 007","E02000071",7667,3680,29,131,2,246,382,2749,0,0,0,0,2749,0,33,0,0,0,2,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,12,0,0,0,0,3,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,415
2021,"Bexley 008","E02000072",12924,6917,65,333,10,765,115,4003,2,1,0,2,3998,0,59,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,17,0,10,0,0,0,0,3,0,0,0,10,2,2,0,0,1,0,0,0,0,4,0,0,4,657
2021,"Bexley 009","E02000073",10723,5147,147,599,5,354,476,3369,1,1,0,0,3367,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,4,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,605
2021,"Bexley 010","E02000074",8861,4463,50,156,3,363,146,3195,3,1,0,2,3189,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,1,6,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,6,0,0,0,453
2021,"Bexley 011","E02000075",7982,4256,49,277,6,161,250,2450,3,0,0,0,2447,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,4,0,2,0,0,4,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,502
2021,"Bexley 013","E02000077",8137,3610,128,636,9,374,207,2686,1,2,1,1,2681,0,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,8,0,3,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,457
2021,"Bexley 014","E02000078",7934,4038,48,156,3,219,155,2827,4,1,0,0,2822,0,31,2,0,1,2,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,2,0,5,0,0,5,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,457
2021,"Bexley 015","E02000079",8771,4139,84,344,3,353,168,3070,2,4,0,2,3062,0,43,4,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,8,1,7,0,0,5,0,1,0,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,567
2021,"Bexley 016","E02000080",10065,4742,165,627,9,484,212,3258,6,0,0,2,3250,0,37,2,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,7,0,5,0,0,0,0,1,0,0,1,3,7,0,0,0,0,0,0,0,0,2,0,0,0,531
2021,"Bexley 017","E02000081",8304,4132,69,226,6,273,156,2940,0,2,0,1,2937,0,42,7,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,11,0,5,0,0,2,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,4,0,0,0,460
2021,"Bexley 018","E02000082",9336,4589,70,350,10,388,126,3218,3,0,0,0,3215,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,559
2021,"Bexley 019","E02000083",11269,5620,60,266,1,462,66,4140,2,5,0,0,4133,0,63,13,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,11,0,10,0,0,8,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,2,591
2021,"Bexley 020","E02000084",11117,5270,109,478,17,339,325,3900,4,1,0,0,3895,0,32,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,8,0,1,0,0,0,0,0,1,0,12,2,0,0,0,0,0,0,0,1,0,0,0,647
2021,"Bexley 021","E02000085",7963,3823,71,197,7,263,32,3050,8,1,0,0,3041,0,33,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,6,0,5,0,0,0,0,1,0,0,0,4,3,5,0,0,0,0,0,0,0,2,2,0,0,487
2021,"Bexley 022","E02000086",7175,3705,45,134,15,165,35,2653,5,2,0,0,2646,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,407
2021,"Bexley 023","E02000087",8212,4383,42,226,6,164,141,2779,4,3,0,0,2772,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,0,13,0,1,0,0,3,0,1,0,4,4,0,0,1,0,0,0,0,0,2,0,0,1,431
2021,"Bexley 024","E02000088",7753,3772,19,191,4,203,82,2967,4,0,0,0,2963,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,1,493
2021,"Bexley 025","E02000089",7872,3985,33,143,11,206,24,2970,3,2,0,4,2961,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,0,3,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,1,0,0,0,474
2021,"Bexley 026","E02000090",9638,4644,45,155,20,240,39,3768,4,4,0,2,3758,0,45,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,12,0,9,0,0,5,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,4,0,0,0,682
2021,"Bexley 027","E02000091",10166,5161,69,230,16,239,71,3782,8,0,0,5,3769,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,0,10,0,10,0,0,0,0,0,0,0,0,5,6,2,0,0,0,0,0,0,1,0,0,0,3,550
2021,"Bexley 028","E02000092",6750,3312,25,80,3,240,26,2629,3,2,0,0,2624,0,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,1,0,0,0,2,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,410
2021,"Brent 001","E02000093",11872,4503,104,3611,41,1663,61,839,2,0,0,0,837,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,191,7,0,0,0,0,26,1,1,0,0,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,7,805
2021,"Brent 002","E02000094",10459,4215,155,1494,91,2509,59,1056,4,2,0,0,1050,0,136,2,0,2,2,0,0,0,0,1,0,1,0,0,93,3,0,0,0,0,19,0,0,0,0,2,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,1,0,0,0,744
2021,"Brent 003","E02000095",10460,3659,69,3104,115,1837,39,657,4,0,0,0,653,0,365,0,0,0,0,4,0,0,0,0,0,1,0,0,301,4,0,0,0,0,34,1,0,0,2,4,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,5,615
2021,"Brent 004","E02000096",7630,2243,49,2668,236,790,130,514,1,2,0,0,511,0,607,1,0,0,0,0,0,0,0,0,0,0,0,0,576,6,0,0,0,0,12,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,4,393
2021,"Brent 005","E02000097",9528,4311,136,1563,59,2122,18,671,3,0,0,2,666,0,99,0,1,0,0,0,0,0,0,1,0,0,0,0,58,2,0,0,0,0,27,0,2,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,549
2021,"Brent 006","E02000098",8747,3005,49,1543,127,2284,46,861,2,1,0,0,858,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,112,3,0,0,0,0,34,0,2,0,1,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,1,0,0,0,12,659
2021,"Brent 007","E02000099",9558,3800,75,1868,91,2069,55,684,1,0,0,0,683,0,207,0,0,1,2,1,0,0,0,0,0,0,0,0,167,1,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,5,709
2021,"Brent 008","E02000100",8318,2703,112,2092,40,1556,215,812,6,3,0,1,802,0,259,0,0,0,2,0,0,0,0,0,0,0,0,0,224,3,0,0,0,0,17,0,3,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,2,529
2021,"Brent 009","E02000101",9938,3952,101,1152,103,2811,59,943,3,3,0,1,936,0,90,0,0,1,0,0,0,0,1,1,0,0,0,0,43,0,0,0,0,0,27,2,0,0,3,1,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,727
2021,"Brent 010","E02000102",8329,3139,37,816,13,3101,1,584,0,0,0,0,584,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,598
2021,"Brent 011","E02000103",9973,4387,85,291,38,3212,8,1085,6,0,0,1,1078,0,74,1,0,0,2,1,0,0,0,0,0,4,0,0,18,7,0,0,0,0,17,0,3,0,1,0,0,1,0,2,0,10,3,0,0,0,2,0,0,0,1,1,0,0,0,793
2021,"Brent 012","E02000104",7507,2696,61,1661,145,1583,68,631,8,1,0,1,621,0,124,0,0,0,0,0,0,0,0,0,0,0,4,0,73,6,0,0,0,0,18,1,3,0,1,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,1,0,0,0,6,538
